amf_no,pl_no,amf_ra,amf_dec,pl_ra,pl_dec,amf_z,pl_z,amf_rh,pl_sn,pl_msz
3661,212,323.6151,-1.5891,323.7991586718976,-1.0448463852524306,0.1208,0.33,47.9505,8.497271000000001,7.453945
3688,309,337.1621,7.6466,337.1937320971138,7.4599502746112085,0.2228,0.3729692,47.8461,4.640829599999999,5.1617246
3838,25,228.2103,7.3854,227.75523905616382,6.0220110739376835,0.0458,0.07572769,47.3617,5.731921,1.8444156999999999
3865,867,112.8592,31.789,113.06460568542913,31.62610023064069,0.1967,0.171,47.2816,8.14396,5.1653047
3885,964,182.2432,26.765,182.32341783508815,26.659126428106788,0.4427,0.5586,47.2251,6.595682000000001,7.034222
3973,409,353.3293,5.6091,353.73004873374026,5.665966462563387,0.1929,0.19671729,46.9561,5.9524074,4.3189316
3975,915,115.8461,17.5642,115.85594267609606,17.572477167043868,0.1153,0.10159309,46.9427,4.838658000000001,2.6058857000000004
4001,515,216.3381,63.1824,216.3149012397017,63.185992424500064,0.1414,0.1394,46.8723,7.1382093,2.8878279
4012,1038,153.6978,10.7376,153.72498066393845,10.651079153726911,0.1989,0.20329239999999998,46.8298,4.909371,3.9115021
4020,410,347.3404,18.1581,347.3346165992582,17.895274702417733,0.2534,-1.0,46.7964,5.5238767,0.0
4023,199,259.9007,26.3201,260.02172478990417,26.631582623135603,0.1767,0.1644,46.7786,11.753879,5.9041457
4048,1529,202.7983,1.0069,202.82886241467003,0.9957009416356484,0.3486,0.35929936,46.7208,5.186335,5.607998
4099,380,345.8441,12.9358,345.63850616200796,12.952275386632412,0.1992,-1.0,46.5786,4.7810025000000005,0.0
4101,1157,168.5287,4.364,168.554884749412,4.350876829290659,0.2321,0.2293,46.5726,6.583753999999999,4.837296
4113,406,260.8016,61.0204,260.837298032558,60.98409114385535,0.2408,0.267,46.5189,5.4413743,3.5740595
4122,809,132.7146,48.5075,132.76020675981735,48.51041899150241,0.5145,0.5376385,46.48,7.183538,8.076048
4160,504,2.4704,6.4036,2.5583962349426503,6.633859554729253,0.2522,0.291234,46.3757,4.6435084,4.798479599999999
4188,890,152.0086,31.9008,151.75022178327058,32.02123185349068,0.3599,0.37498584,46.2903,5.4813220000000005,5.6631064
4226,70,248.3697,5.3244,248.19887224139492,5.592188582176106,0.2099,0.1514,46.1663,16.318565,7.788314999999999
4314,1637,220.0706,3.6898,220.21225078196056,3.4347226780501803,0.2913,0.0263,45.9348,4.533619,1.1031874
4389,354,357.7653,-9.129,357.9402496747136,-8.966737898928235,0.2826,0.3939,45.6941,6.1372514,5.901285
4402,295,326.4578,14.0674,326.503600665054,13.987607543602994,0.1781,-1.0,45.6336,5.143242400000001,0.0
4443,214,318.6698,2.5239,318.5153992104564,2.5707131966402947,0.1378,0.0494,45.513999999999996,6.442409,1.7961741999999998
4468,541,197.6982,46.1611,198.26416171147807,46.281164422727784,0.1825,0.183,45.4379,8.312058,4.3425183
4471,732,49.2412,41.2249,49.332047206836634,40.67688905829269,0.1337,-1.0,45.4244,4.677712400000001,0.0
4478,806,124.184,49.5598,124.1776034618988,49.55022318886282,0.3451,0.3466,45.4108,5.7971330000000005,5.915490599999999
4521,854,120.2623,36.0927,120.23994230984871,36.097196615285625,0.2873,0.28800000000000003,45.3145,6.7505812999999995,5.5018
4522,816,168.4509,40.2857,167.9028845326259,40.857353402441724,0.0755,0.0794,45.3039,7.4636216,2.4539584999999997
4523,569,10.8779,-10.174,10.872171352209074,-10.17526815113416,0.4789,0.50189316,45.2985,5.029641000000001,5.874784
4528,821,41.5175,-0.6794,41.51149150894528,-0.7433554533141465,0.18,0.17936258,45.2887,4.563457499999999,3.7393165
4594,327,222.6673,44.3089,223.03021443037048,44.4554226094534,0.2849,-1.0,45.1121,5.420856,0.0
4650,393,346.251,13.318,346.32172908638915,13.539992067549589,0.2379,0.0481,44.9733,7.13824,1.69815
4652,134,213.5661,27.1546,213.63482417538955,27.055502038847905,0.1617,0.4809655,44.9626,7.4016466,7.058753500000001
4662,284,318.3349,17.9619,318.36448353342075,18.057864675995933,0.3279,-1.0,44.9136,4.513876,0.0
4694,929,115.9678,14.7436,116.09240036808279,14.40600824857293,0.1344,0.44541407,44.8048,5.250619,6.0374045
4725,491,2.0381,2.0176,2.042178390669706,2.0303798843921657,0.3673,0.36945453,44.7062,6.111796,5.7207975
4763,304,347.3176,-3.907,347.38647429675734,-4.158332006588825,0.3557,-1.0,44.6011,4.783449,0.0
4772,1079,156.2027,3.9802,155.9240151854139,4.166261081999045,0.2103,0.285,44.571999999999996,8.38827,6.5251402999999994
4798,507,1.494,11.1217,1.5977679947871788,10.89274671868046,0.1238,0.1698,44.5209,5.8984309999999995,3.8539587999999996
4825,712,25.8641,5.2244,25.770597300308353,4.978732186679184,0.342,-1.0,44.4374,4.674581,0.0
4883,46,241.0993,3.1377,240.85614198925373,3.3223744257506964,0.2393,0.2222,44.2783,5.201460400000001,4.725768599999999
4972,1070,146.3289,0.5838,146.54625399401434,0.4861217905381854,0.2184,-1.0,44.0377,9.396241999999999,0.0
5010,561,196.7574,46.5624,196.72858582578232,46.5257494022098,0.2247,0.2259,43.9286,10.04299,5.702224
5015,544,204.0251,59.224,203.9932387807985,59.220970689343005,0.07200000000000001,0.0701,43.9197,12.326628999999999,2.9911351
5016,793,135.7778,52.0727,135.72268647419963,52.20205248038494,0.2166,0.0619,43.9183,5.38213,1.7856522000000001
5051,864,162.5328,35.6599,162.66456353589726,35.84289250368186,0.37799999999999995,0.50936544,43.8256,5.2922997,5.6801977
5108,433,255.5651,64.4453,255.2898019526856,64.23911547100306,0.22399999999999998,0.45299999999999996,43.6861,5.1112027,4.085831
5139,665,18.7595,0.3366,18.83676197358645,0.23813616149115624,0.045,0.045,43.5585,4.5271215,1.5233463
5180,1104,173.1965,14.4496,173.21214801259327,14.472178398608074,0.0813,0.0834,43.4597,12.046241,3.9185974999999997
5190,433,255.3629,64.2325,255.2898019526856,64.23911547100306,0.4518,0.45299999999999996,43.4402,5.1112027,4.085831
5227,564,7.3681,18.2889,7.361953211521148,17.994695119351725,0.1886,0.17,43.353,6.847125999999999,4.3160925
5233,489,262.9287,70.6383,261.9280097616009,70.59414687172891,0.2066,0.3059,43.3437,4.944657,3.3127843999999995
5271,383,335.4927,26.9408,335.5577934321543,27.143047133333106,0.2961,0.23147558,43.2553,4.820332,3.8101652
5361,415,345.5374,22.6703,345.40590193438805,22.48325419915264,0.2966,-1.0,43.0393,5.814243,0.0
5393,244,337.069,-5.5983,337.0708369222352,-5.5274217436004935,0.4658,0.52,42.9547,5.310493,6.714546
5412,112,205.5227,26.3807,205.47093028630562,26.36844061493573,0.0746,0.0724,42.9046,7.4682627,2.7183177000000005
5424,1192,188.6307,23.0234,188.67534666119198,23.024874200061078,0.3159,0.32866940000000006,42.8701,5.444207700000001,4.891413
5508,1093,158.7203,4.4117,158.73377640326268,4.382369239926004,0.1557,0.1524,42.6556,4.7294364,3.0006435000000002
5597,554,8.5346,2.2293,8.622170747171786,2.4226259523986475,0.4142,0.36831814,42.4861,5.658483,5.775038200000001
5614,992,144.3143,12.8803,144.14657440990362,12.452201998462476,0.1795,0.3104,42.4583,5.810921,5.7500477
5660,570,6.7973,26.1651,6.929389771664983,26.237316719287172,0.3444,0.3668,42.3499,5.284577400000001,5.309892700000001
5702,510,358.3265,22.381,358.39307572161493,22.57890787579319,0.3069,-1.0,42.2589,11.510474,0.0
5738,622,15.7076,29.4116,16.013593278862288,29.61721742622432,0.1131,0.3579678,42.1776,4.978256,5.450940599999999
5754,663,180.3783,58.0337,180.53869389789196,58.05928368214117,0.1031,0.1031,42.1404,5.929530000000001,2.2144678
5772,962,179.6186,26.3747,179.8639685497123,26.45932396902967,0.1386,0.316,42.1142,5.2646356,4.815767
5819,1066,185.5717,24.309,185.56940347096614,24.312864297341825,0.5071,0.52409285,42.0215,4.5155389999999995,5.413835
5827,251,329.0103,1.1783,329.03827144832434,1.4209953869686989,0.2876,0.22399999999999998,41.9981,6.7698789999999995,4.9910016
5856,1451,195.4016,-3.5169,194.8673247068224,-4.200943268064298,0.0852,0.0845,41.9272,15.447498999999999,5.0741825
5915,380,345.3498,12.9595,345.63850616200796,12.952275386632412,0.3244,-1.0,41.8043,4.7810025000000005,0.0
5960,228,194.813,27.9654,194.49226072401157,27.75279039148749,0.1583,0.045041278,41.7228,5.5587587,3.2957582000000003
5960,238,194.813,27.9654,194.91179667482018,27.953678985751075,0.1583,0.0231,41.7228,35.69822,7.1652966000000005
5960,258,194.813,27.9654,194.72700004101802,28.023080532750463,0.1583,0.043604515,41.7228,10.651347,3.4022627
5978,46,240.7449,3.0178,240.85614198925373,3.3223744257506964,0.2211,0.2222,41.6938,5.201460400000001,4.725768599999999
6047,148,207.3612,28.0468,207.36219785455464,28.094609440199047,0.0775,0.0748,41.5706,7.616571400000001,2.6266818
6086,478,213.6925,54.7853,213.6782168416283,54.78357439856166,0.5289,0.6305,41.4642,7.794642,6.846081699999999
6123,962,180.0183,26.4223,179.8639685497123,26.45932396902967,0.2455,0.316,41.3922,5.2646356,4.815767
6138,872,112.2467,29.4892,112.19608951891134,29.673008091714287,0.376,0.3976,41.3658,5.124121,5.462187
6156,732,49.2431,40.6992,49.332047206836634,40.67688905829269,0.23600000000000002,-1.0,41.3257,4.677712400000001,0.0
6159,461,353.4387,18.2992,353.5972470418322,18.00028415460352,0.19899999999999998,0.436,41.3223,6.0221834,7.0494475
6216,430,349.5762,18.8462,349.3655787997308,18.70104400026462,0.0564,0.0422,41.2035,7.647444,2.2194111
6294,570,6.8181,26.073,6.929389771664983,26.237316719287172,0.3315,0.3668,41.0493,5.284577400000001,5.309892700000001
6327,816,167.8595,40.9115,167.9028845326259,40.857353402441724,0.0768,0.0794,40.9779,7.4636216,2.4539584999999997
6357,249,334.8663,-3.4295,334.6484079908488,-2.9574109060924787,0.0989,0.0902,40.91,4.8140535,2.2257829
6364,1513,197.4577,13.1056,197.64328318768204,13.417699485023904,0.1799,-1.0,40.8978,4.6578574,0.0
6467,346,347.8373,3.4591,347.89824945913904,3.6286919562918767,0.342,0.2998,40.7123,10.070412,7.4839993
6489,589,10.6573,18.4247,10.714799903337543,18.40712742913512,0.3139,0.2668,40.6746,4.7638419999999995,4.6469097
6506,223,260.863,32.3433,260.61499371705185,32.1354073480625,0.2217,0.22399999999999998,40.6527,14.030119000000001,7.778519999999999
6507,543,2.7011,28.9668,2.6883645248933306,29.16731886011321,0.3139,0.34811416,40.6497,5.0969424000000005,5.4990687000000005
6546,892,123.5511,27.43,123.65788875539177,27.336560467552466,0.2841,0.28417647,40.5875,4.9660597,4.943095
6573,251,328.9262,1.1391,329.03827144832434,1.4209953869686989,0.2118,0.22399999999999998,40.5351,6.7698789999999995,4.9910016
6597,152,223.3698,28.0691,223.383123552741,28.121746931138198,0.2548,0.25684053,40.4747,4.897196299999999,4.272891
6616,196,312.7167,1.5789,312.67912385118785,1.396000260511738,0.5395,0.3334,40.4411,5.5619535,5.4416676
6646,311,215.1559,39.9089,215.17371622960368,39.924481934187455,0.6181,0.609,40.3775,6.4032764,6.744055
6653,633,17.7471,32.1103,17.51643903577256,32.182913098631104,0.1225,0.35280320000000004,40.3634,4.665613,5.288989
6661,667,22.094,14.6592,22.027034405099496,14.7830781759917,0.4654,-1.0,40.3414,4.6438155,0.0
6662,1015,145.9139,8.8976,145.54029767167998,8.973069916581746,0.1349,0.20600000000000002,40.3405,5.079842,4.0429997
6699,205,218.1551,31.6508,218.16803224017036,31.58787156824547,0.1313,0.1313,40.2607,5.579708999999999,2.9233952000000003
6796,883,127.1266,30.4311,127.17180898290673,30.40216364355775,0.0498,0.0503,40.0836,5.0288075999999995,1.6584636000000001
6838,749,33.3956,7.4936,33.0806074806234,7.780532570211183,0.1286,0.45899999999999996,40.0006,5.0305443,6.570336999999999
6946,270,204.8004,33.2294,204.81799273841912,33.01015935633562,0.2436,0.273,39.8264,4.797955,4.06576
6958,779,148.2052,51.8416,148.20053909207087,51.888275560845926,0.2095,0.214,39.8088,4.9521728,3.6210269999999998
6988,936,183.2373,27.4483,183.0900801154939,27.55304538212357,0.1797,0.353,39.753,10.08654,7.5037723
6993,920,106.4582,12.4987,106.54191276445108,12.553948547920571,0.2596,-1.0,39.7489,5.15365,0.0
6995,195,234.9656,30.7039,234.9669400362344,30.695959297425148,0.0978,0.098,39.7425,4.849848000000001,2.5281862999999998
7107,735,163.6883,55.3457,163.7127672981108,55.36095770395012,0.4666,0.48642275,39.5278,4.615844,5.36529
7376,208,318.3723,0.9653,318.39885358620904,0.5196466802028462,0.135,-1.0,39.0694,4.9920497,0.0
7433,491,1.8895,1.9468,2.042178390669706,2.0303798843921657,0.3716,0.36945453,38.9622,6.111796,5.7207975
7448,828,42.2438,-1.9827,42.05598019343738,-2.2374019374094742,0.266,0.23600000000000002,38.9231,8.251163,6.065901
7451,606,192.12599999999998,49.7172,192.42230642996554,49.87176207947917,0.2817,0.28379747,38.9192,5.681238,4.3827176
7500,102,241.2434,16.3779,240.58675330206924,16.091271772845097,0.0452,0.0353,38.826,15.764902,3.5270348
7503,920,106.4856,12.5094,106.54191276445108,12.553948547920571,0.2544,-1.0,38.8232,5.15365,0.0
7522,571,8.2863,17.7635,8.034519063205039,18.153635976575607,0.1225,0.39564738,38.7942,7.712888700000001,7.6086564
7566,183,231.6068,29.9065,231.0468927836571,29.91287469103654,0.1144,0.1145,38.7268,12.9253435,5.30745
7592,259,336.4081,-2.1396,335.98566648635693,-1.6169119973097563,0.067,0.0906,38.6895,8.2575445,3.4668398000000002
7660,371,354.4209,-1.3619,354.0406086966408,-1.4336187798911224,0.2185,-1.0,38.5876,4.739624,0.0
7667,862,130.737,36.5703,130.74851204175278,36.35276996497539,0.2841,0.282,38.566,18.863644,10.998416
7684,360,351.6975,1.1168,351.9062561000725,0.9419075087176724,0.2809,0.302061,38.5329,5.279557700000001,4.9161544
7715,380,345.6482,12.745,345.63850616200796,12.952275386632412,0.2908,-1.0,38.4837,4.7810025000000005,0.0
7738,215,328.1084,-4.2176,328.54491668623217,-4.001940435094648,0.1453,0.1509,38.436,4.756236599999999,3.2576516
7773,363,340.2624,17.2323,340.48529019436717,17.52328405777978,0.1514,0.3137,38.3833,6.1554875,5.496043
7788,520,0.1087,21.9041,359.770404816746,21.751813122142558,0.1884,0.5330304,38.3527,5.521230999999999,6.929063
7788,524,0.1087,21.9041,0.3018776689440809,21.593165285138717,0.1884,0.4152,38.3527,4.725057,5.728785
7800,1496,200.0605,-1.902,200.11319512176655,-2.0996091021402408,0.226,0.3155509,38.3311,4.514335,5.084683999999999
7804,495,355.32,26.7016,354.5042922173156,27.081758017580967,0.0575,0.0309,38.3263,7.149729300000001,1.5119333000000001
7904,231,341.0588,-9.4037,340.83409709701294,-9.595095041455307,0.3154,0.447,38.1562,11.817563,9.992374
7937,224,259.2753,32.8275,259.4623560169111,32.56084334961345,0.2592,0.1054,38.1092,5.2477655,2.5786061
7960,409,353.9983,5.6112,353.73004873374026,5.665966462563387,0.3033,0.19671729,38.0771,5.9524074,4.3189316
7980,893,69.0372,0.3986,69.30034165747578,0.7271490732417888,0.1556,0.2842,38.0415,5.4367849999999995,5.56195
8041,342,330.4153,24.3159,330.85495637498366,23.9104992659932,0.0916,0.2662265,37.9635,5.1355023,4.2799726
8104,493,353.3257,28.9551,353.3020224418284,28.767796355847782,0.2855,0.5915,37.8786,6.1244,6.7287173
8290,668,176.8351,60.8943,176.95982500066572,60.76557527905139,0.4701,-1.0,37.6038,6.919449,0.0
8344,602,13.1734,27.1618,12.9230972730801,27.346064284658713,0.3188,0.37970479999999995,37.5498,5.966810700000001,6.471866599999999
8355,1205,176.0144,5.8007,175.33563254404666,5.709331820229191,0.1038,0.0974,37.5383,5.156294,2.410853
8430,528,207.0909,57.7448,207.23012113999968,57.34687123154693,0.1268,0.32167724,37.4335,4.6458673,3.8494954
8463,673,175.5841,61.162,175.27723657938117,61.1941740678419,0.1503,-1.0,37.3887,7.873136,0.0
8463,675,175.5841,61.162,174.86224125829116,61.150289124234234,0.1503,-1.0,37.3887,8.17913,0.0
8516,551,4.6315,25.2921,4.9004143700912355,25.296498217656726,0.3527,0.37118667,37.3134,8.151141,7.5822473
8531,520,359.6619,21.5134,359.770404816746,21.751813122142558,0.2934,0.5330304,37.2931,5.521230999999999,6.929063
8572,563,8.249,7.6662,8.466802421830868,7.721904719346032,0.3418,-1.0,37.2368,4.6996098,0.0
8600,419,345.9361,21.2557,346.45894942510216,21.32443380940897,0.0884,-1.0,37.1989,6.727388,0.0
8625,204,259.8328,27.4333,260.03231828590725,27.688184608582247,0.1789,0.16399999999999998,37.1688,7.283189999999999,4.331068
8635,417,355.9351,3.1804,356.17579813811693,3.0935927334527333,0.3459,0.349,37.1596,4.8106737,5.1368775
8664,491,1.8393,2.2261,2.042178390669706,2.0303798843921657,0.2929,0.36945453,37.1255,6.111796,5.7207975
8673,596,194.555,65.6045,194.57228327315516,65.35995871138672,0.2391,0.23321509999999998,37.109,6.270239,3.9825943
8679,1138,179.2695,16.5064,179.24611973141464,16.534430003733025,0.2799,0.27514818,37.1025,5.155193,3.3518631
8691,520,359.7716,21.7697,359.770404816746,21.751813122142558,0.486,0.5330304,37.0937,5.521230999999999,6.929063
8705,301,224.9167,42.3583,225.3359378133409,42.3464300956807,0.2834,0.2917,37.0834,8.579149000000001,5.8693595
8757,875,59.9466,0.0107,59.904535028709354,0.1318915238320538,0.4119,-1.0,36.9997,7.277812,0.0
8840,531,358.0922,33.3753,358.28654292274575,33.28003776452864,0.0788,0.457,36.8904,6.719013,6.919559
8863,99,235.1274,17.8401,235.03317288992508,17.898661580776395,0.0914,0.0916,36.8615,6.914905999999999,3.2491347999999998
8898,709,172.85299999999998,54.0921,173.15140313905806,54.210208581400224,0.354,0.347477,36.8251,4.7449902999999996,4.7317032999999995
8907,994,126.0693,1.0046,125.44952112013794,1.2301810612581707,0.0952,0.0822,36.8093,5.035804,2.2889939999999998
8977,198,220.847,30.9712,221.1193584375849,31.233363034130587,0.2272,0.23399999999999999,36.732,6.149436,4.7297473
9074,1188,170.4107,2.8917,170.36273688572953,2.8421513221864902,0.0491,0.0468,36.6054,5.3129797,1.5162448
9122,303,337.2007,5.8693,337.7250413829334,5.701450070732244,0.1132,-1.0,36.537,8.634931,0.0
9149,618,14.2751,-0.6045,14.06051542324233,-1.2819147356466094,0.0452,0.0442,36.5031,15.160507,3.4297416
9192,76,196.4183,26.4827,196.473107906554,26.52618366647109,0.3045,0.3063,36.4529,5.341414,5.0330496
9206,834,160.1922,39.9403,160.1863687001123,39.95917944334551,0.1384,0.1372,36.4408,7.508292699999999,3.8390407999999994
9230,945,150.1148,22.2474,149.8407732635051,22.47234776317093,0.2436,0.319,36.4019,5.0557566,4.956008
9273,1522,195.8921,19.3211,195.95400498387573,19.242117265751567,0.4083,0.0643,36.3513,5.5146456,1.8592404999999999
9303,629,14.0456,-10.0488,13.997143504551664,-9.987913819706666,0.0561,0.0535,36.3126,4.575746499999999,1.5023365
9351,767,186.9764,33.6407,186.72501316671108,33.570326686528894,0.3379,0.888,36.258,4.913717,5.7005405
9382,410,347.4677,17.9669,347.3346165992582,17.895274702417733,0.3103,-1.0,36.2342,5.5238767,0.0
9414,102,240.4288,16.1894,240.58675330206924,16.091271772845097,0.4097,0.0353,36.207,15.764902,3.5270348
9434,627,14.755999999999998,9.453,15.087188465767046,9.381060699713297,0.2477,-1.0,36.1854,4.546531,0.0
9470,461,353.7922,17.9234,353.5972470418322,18.00028415460352,0.4219,0.436,36.133,6.0221834,7.0494475
9529,517,202.6742,48.9576,202.6355399636,49.15293765248821,0.3307,0.3314,36.0683,5.3344727,4.674128
9535,598,192.1737,62.6693,193.64634207373481,62.59631988644907,0.1039,0.31822547,36.0625,6.073884,4.528066
9557,1012,134.7743,3.1902,134.47530026341082,3.174423336745564,0.1916,0.203,36.0416,5.958268,4.598209400000001
9561,668,177.0846,60.5827,176.95982500066572,60.76557527905139,0.3528,-1.0,36.0318,6.919449,0.0
9661,1177,164.2584,-2.2215,164.56970880335217,-2.190553803629491,0.2333,0.34029737,35.9109,4.818958,4.9863295999999995
9679,709,173.2441,54.0711,173.15140313905806,54.210208581400224,0.3545,0.347477,35.8924,4.7449902999999996,4.7317032999999995
9726,1589,210.5985,2.8102,210.25292455811692,2.8707609068846125,0.2496,0.2528,35.8341,15.634510999999998,9.750274000000001
9780,816,167.31400000000002,41.5614,167.9028845326259,40.857353402441724,0.0766,0.0794,35.7666,7.4636216,2.4539584999999997
9802,1070,146.6536,0.4727,146.54625399401434,0.4861217905381854,0.455,-1.0,35.7372,9.396241999999999,0.0
9812,465,222.4399,59.2822,222.82705020424615,59.33064875214043,0.2984,-1.0,35.7315,4.537744,0.0
9837,423,345.1671,24.5341,345.4275890886805,24.040251637089977,0.1004,-1.0,35.7082,6.031847,0.0
9847,778,156.256,49.8577,155.5974893881438,50.1197468146659,0.1359,0.158,35.6947,9.655517999999999,4.7336407
9868,786,155.6485,48.6473,155.94039031064446,49.13273143202922,0.1425,0.14400000000000002,35.6768,11.166475,4.9434595
9976,927,116.6312,14.7902,116.58563211965222,14.796997354611225,0.4247,0.44665900000000003,35.5534,4.6285467,5.8320574999999995
10004,279,346.9839,-7.3305,346.8558241121978,-7.542316308019296,0.3308,-1.0,35.5181,5.0141086999999995,0.0
10023,423,345.1467,23.3764,345.4275890886805,24.040251637089977,0.0803,-1.0,35.4992,6.031847,0.0
10056,1522,196.0175,19.0588,195.95400498387573,19.242117265751567,0.1995,0.0643,35.4614,5.5146456,1.8592404999999999
10147,599,12.3665,23.6059,12.46888679371939,24.45267359212484,0.0829,0.0815,35.3604,5.4407916,2.5199447
10195,20,218.3178,12.4797,218.3080282883521,12.486271265458667,0.2375,0.23571162,35.3128,5.6515775,4.813953
10198,261,247.1355,39.3242,247.156463916152,39.56022396201737,0.3686,0.0299,35.3093,15.77931,2.8724062000000004
10209,828,41.8466,-1.9463,42.05598019343738,-2.2374019374094742,0.2361,0.23600000000000002,35.2977,8.251163,6.065901
10271,436,350.9547,17.8032,350.98958096599665,16.765462100357283,0.0485,0.0416,35.2288,5.5390215,1.7643043
10301,404,347.2721,16.7146,346.80058491070776,16.509778702528422,0.1229,0.2502,35.1962,6.8535542000000005,6.062336
10311,404,346.5749,16.3406,346.80058491070776,16.509778702528422,0.2176,0.2502,35.1814,6.8535542000000005,6.062336
10319,115,219.3254,24.8322,219.29791383212955,24.389237526076702,0.08800000000000001,-1.0,35.1719,5.1379995,0.0
10385,602,12.694,27.458000000000002,12.9230972730801,27.346064284658713,0.4489,0.37970479999999995,35.1083,5.966810700000001,6.471866599999999
10416,334,344.1398,5.4311,344.25503220050456,5.502859680405831,0.1738,0.1696,35.0666,5.468568299999999,3.7003730000000004
10442,962,180.1969,26.283,179.8639685497123,26.45932396902967,0.2287,0.316,35.0438,5.2646356,4.815767
10466,1251,181.7786,9.3907,181.80741527440492,9.396877675263854,0.2813,0.29177600000000004,35.0119,4.7790184,4.545863
10472,1299,188.7755,19.2691,189.1179938065633,19.078166218596788,0.2258,0.18,35.0054,4.8639483,3.3847792
10541,627,14.8935,9.2315,15.087188465767046,9.381060699713297,0.2105,-1.0,34.9393,4.546531,0.0
10542,589,10.8617,18.1654,10.714799903337543,18.40712742913512,0.1477,0.2668,34.9358,4.7638419999999995,4.6469097
10545,298,328.8047,12.8014,328.9193863150285,12.515036816461166,0.2117,0.192,34.9335,7.356833,4.956601999999999
10586,848,129.0124,38.4461,127.43348613471258,38.45478413732499,0.057,0.3919,34.8917,6.192642,6.559128
10626,314,347.3546,-2.1392,347.09088367464295,-2.1956241116766235,0.258,0.2966,34.8573,6.9629955,5.520188
10640,198,221.0868,31.0247,221.1193584375849,31.233363034130587,0.24,0.23399999999999999,34.8414,6.149436,4.7297473
10697,493,353.5872,28.7935,353.3020224418284,28.767796355847782,0.1035,0.5915,34.7918,6.1244,6.7287173
10700,249,334.1915,-3.596,334.6484079908488,-2.9574109060924787,0.0877,0.0902,34.7897,4.8140535,2.2257829
10786,875,59.8513,0.2012,59.904535028709354,0.1318915238320538,0.2436,-1.0,34.6955,7.277812,0.0
10866,735,162.9419,55.3337,163.7127672981108,55.36095770395012,0.0735,0.48642275,34.611999999999995,4.615844,5.36529
10869,892,123.516,27.6289,123.65788875539177,27.336560467552466,0.2363,0.28417647,34.6093,4.9660597,4.943095
10896,64,244.2923,7.1288,244.06748030147224,6.913714986303363,0.2591,0.33280623,34.586,4.727308,5.477802
10904,510,358.282,22.5655,358.39307572161493,22.57890787579319,0.3059,-1.0,34.5744,11.510474,0.0
10959,987,125.7916,4.3375,126.28130066972338,4.456367352016752,0.0958,0.23281266,34.5292,7.895587,5.067926
10959,989,125.7916,4.3375,126.44771951695351,4.303618246083366,0.0958,0.2248,34.5292,6.795596000000001,4.8747344
11108,711,27.8993,10.4801,27.884971757996446,10.706948653129313,0.4926,0.09699999999999999,34.3802,7.5601726,3.8771012000000002
11151,255,221.1702,35.7534,221.07374929133687,35.937636366578154,0.3529,0.36074635,34.3387,4.667572,4.999158
11158,446,218.4682,54.7974,218.83875087412983,55.14134974316738,0.1391,0.13977271,34.3344,6.5808735,2.7712498
11163,626,16.1331,25.393,16.07835885375033,25.14501081372084,0.161,0.16614722,34.332,4.8968186,3.8364162000000004
11165,176,312.681,-1.4592,312.5348829085996,-1.5905274881760787,0.3593,-1.0,34.3284,5.1040874,0.0
11291,984,137.6484,10.9139,137.28806478390334,10.98521365608162,0.1632,0.1751,34.2091,8.429953999999999,5.4182057
11323,409,353.6598,5.7793,353.73004873374026,5.665966462563387,0.3542,0.19671729,34.1775,5.9524074,4.3189316
11326,339,224.7605,47.419,225.23693801538784,47.28742131939005,0.0867,0.0878,34.1734,7.8471006999999995,2.5127242
11557,279,346.8787,-7.6268,346.8558241121978,-7.542316308019296,0.40299999999999997,-1.0,33.9731,5.0141086999999995,0.0
11600,168,218.0484,29.5776,217.99583896954275,29.55665389525545,0.2749,0.2191,33.9374,6.6216984,4.8253675000000005
11730,109,251.0384,14.3127,250.8441049350129,13.38533477011459,0.0763,0.1819,33.8204,4.938958,3.7135267
11754,422,204.1966,41.1987,203.8013920863991,41.00039651463272,0.2315,0.2279,33.8004,17.62787,8.126019
11762,224,259.4799,32.5785,259.4623560169111,32.56084334961345,0.1078,0.1054,33.7877,5.2477655,2.5786061
11777,360,351.8828,0.9428,351.9062561000725,0.9419075087176724,0.2788,0.302061,33.7774,5.279557700000001,4.9161544
11823,864,162.4733,35.9045,162.66456353589726,35.84289250368186,0.3251,0.50936544,33.7281,5.2922997,5.6801977
11877,917,166.5634,28.6936,166.81423741176192,28.79649753097659,0.4301,-1.0,33.6767,4.6270685,0.0
11904,721,164.3738,57.9951,164.3923732017748,58.018727979164886,0.6088,0.6,33.6474,6.085056,6.46858
11940,566,4.7366,34.8119,5.01723555516035,34.852872199593264,0.2663,0.45729658,33.6176,4.543193,5.3121877
11951,177,262.9871,22.9188,262.92730372762816,22.87512672474617,0.3556,0.389,33.6035,8.996428,8.269269
11975,190,230.8578,31.1103,230.3160861736796,30.627828305750512,0.076,0.0777,33.5752,9.926571000000001,3.589891
12060,483,258.7673,69.2763,258.4192832677737,69.3734256407765,0.5244,-1.0,33.504,5.687903400000001,0.0
12092,415,345.6903,22.5159,345.40590193438805,22.48325419915264,0.2219,-1.0,33.4725,5.814243,0.0
12121,843,49.9678,0.5496,50.126345342074785,0.5114655725280708,0.5312,0.3939,33.4429,4.6359277,5.136060700000001
12163,848,127.6804,38.5113,127.43348613471258,38.45478413732499,0.3968,0.3919,33.4147,6.192642,6.559128
